,Old_WScore,Position_Weight,SCScore,Words
411,1634.2797202797206,0.0013623978201634877,2.2265391284464857,quenc
349,2006.0803030303034,0.0010905125408942203,2.187655728495424,extens
350,2006.0803030303034,0.001088139281828074,2.1828947802288394,condit-vector-altern
341,2022.7356902356896,0.0010471204188481676,2.118047843178733,window
344,2022.7356902356896,0.001040582726326743,2.1048238191838604,avoid
342,2022.7356902356896,0.0010395010395010396,2.102635852635852,restrict
343,2022.7356902356896,0.0010384215991692627,2.1004524301512872,kind
424,1300.1702741702745,0.001579778830963665,2.053981475782424,skeleton
425,1300.1702741702745,0.0015723270440251573,2.044292883915526,diagram
423,1300.1702741702745,0.001567398119122257,2.0378844422731577,finit
426,1300.1702741702745,0.0015600624024961,2.0283467615760915,formal
361,1936.7045454545453,0.0010070493454179255,1.9503570447679208,theless
393,1708.9256198347107,0.0011337868480725624,1.9375573921028466,control-flow
